time,system_demand,demand_7da,temp
2023-06-02 23:00:00,24301.0,23498.17,59.63
2023-06-03 00:00:00,23196.0,22648.08,58.98
2023-06-03 01:00:00,22074.0,21927.32,58.33
2023-06-03 02:00:00,21312.0,21231.74,57.97
2023-06-03 03:00:00,20999.0,20901.99,57.51
2023-06-03 04:00:00,20943.0,20873.28,56.79
2023-06-03 05:00:00,21078.0,20926.21,56.95
2023-06-03 06:00:00,21004.0,20579.67,56.93
2023-06-03 07:00:00,21262.0,20585.99,58.15
2023-06-03 08:00:00,21249.0,19855.07,61.12
2023-06-03 09:00:00,20746.0,18792.35,63.73
2023-06-03 10:00:00,20142.0,17742.63,66.63
2023-06-03 11:00:00,19465.0,16822.15,68.67
2023-06-03 12:00:00,18944.0,16369.19,70.11
2023-06-03 13:00:00,19024.0,16563.57,72.03
2023-06-03 14:00:00,19891.0,17242.44,73.49
2023-06-03 15:00:00,21512.0,18594.55,73.99
2023-06-03 16:00:00,23207.0,20421.21,73.4
2023-06-03 17:00:00,25134.0,22589.19,71.73
2023-06-03 18:00:00,26890.0,24520.17,69.73
2023-06-03 19:00:00,27722.0,25448.91,66.51
2023-06-03 20:00:00,27690.0,25932.86,63.5
2023-06-03 21:00:00,26830.0,25853.08,61.88
2023-06-03 22:00:00,25395.0,24380.09,61.03
2023-06-03 23:00:00,23981.0,22846.88,60.46
2023-06-04 00:00:00,22780.0,22224.86,60.49
2023-06-04 01:00:00,21773.0,21337.92,60.33
2023-06-04 02:00:00,21010.0,20609.94,60.35
2023-06-04 03:00:00,20582.0,20227.6,60.3
2023-06-04 04:00:00,20388.0,20123.72,60.1
2023-06-04 05:00:00,20267.0,19977.48,59.95
2023-06-04 06:00:00,20260.0,19354.75,59.97
2023-06-04 07:00:00,20736.0,19012.2,60.15
2023-06-04 08:00:00,20990.0,18570.36,60.55
2023-06-04 09:00:00,20496.0,17844.85,61.25
2023-06-04 10:00:00,20154.0,17078.65,61.66
2023-06-04 11:00:00,19630.0,16402.66,62.38
2023-06-04 12:00:00,19531.0,16129.36,64.2
2023-06-04 13:00:00,19589.0,16472.56,66.02
2023-06-04 14:00:00,20283.0,17383.84,69.8
2023-06-04 15:00:00,21874.0,18818.75,72.25
2023-06-04 16:00:00,23735.0,20622.58,73.2
2023-06-04 17:00:00,25906.0,22778.85,72.81
2023-06-04 18:00:00,27764.0,24730.18,69.84
2023-06-04 19:00:00,28381.0,25617.1,64.92
2023-06-04 20:00:00,28187.0,26094.87,62.65
2023-06-04 21:00:00,27218.0,25820.49,61.48
2023-06-04 22:00:00,25413.0,24385.97,61.2
2023-06-04 23:00:00,23762.0,22854.03,61.09
2023-06-05 00:00:00,22694.0,22059.23,60.73
2023-06-05 01:00:00,21793.0,21229.16,60.44
2023-06-05 02:00:00,21287.0,20680.37,60.31
2023-06-05 03:00:00,21163.0,20511.43,59.9
2023-06-05 04:00:00,21399.0,20885.1,59.58
2023-06-05 05:00:00,22265.0,21846.79,59.18
2023-06-05 06:00:00,23400.0,22798.5,58.93
2023-06-05 07:00:00,24647.0,23609.92,58.59
2023-06-05 08:00:00,25228.0,23407.77,59.36
2023-06-05 09:00:00,25480.0,22730.2,60.22
2023-06-05 10:00:00,25334.0,22005.96,60.62
2023-06-05 11:00:00,24904.0,21398.38,61.2
2023-06-05 12:00:00,25056.0,21041.25,62.78
2023-06-05 13:00:00,24857.0,21293.03,64.26
2023-06-05 14:00:00,24760.0,21926.55,64.26
2023-06-05 15:00:00,25048.0,22899.03,64.38
2023-06-05 16:00:00,25472.0,24084.95,65.25
2023-06-05 17:00:00,26260.0,25740.83,65.68
2023-06-05 18:00:00,26982.0,27054.38,64.45
2023-06-05 19:00:00,27384.0,27677.75,62.53
2023-06-05 20:00:00,27481.0,27914.36,60.93
2023-06-05 21:00:00,26613.0,27442.47,60.42
2023-06-05 22:00:00,25126.0,25710.17,59.92
2023-06-05 23:00:00,23632.0,24007.76,59.32
2023-06-06 00:00:00,22386.0,23284.55,59.43
2023-06-06 01:00:00,21645.0,22329.88,59.22
2023-06-06 02:00:00,21171.0,21723.44,58.6
2023-06-06 03:00:00,20943.0,21487.9,58.82
2023-06-06 04:00:00,21369.0,21774.73,58.77
2023-06-06 05:00:00,22306.0,22656.35,58.39
2023-06-06 06:00:00,23253.0,23613.85,57.74
2023-06-06 07:00:00,24201.0,24389.37,58.84
2023-06-06 08:00:00,24357.0,24213.15,60.62
2023-06-06 09:00:00,24773.0,23572.34,61.7
2023-06-06 10:00:00,25102.0,22802.61,63.16
2023-06-06 11:00:00,24428.0,22171.58,64.38
2023-06-06 12:00:00,23676.0,21794.41,65.25
2023-06-06 13:00:00,23048.0,22058.33,66.02
2023-06-06 14:00:00,23099.0,22567.99,66.31
2023-06-06 15:00:00,23293.0,23510.89,66.51
2023-06-06 16:00:00,24130.0,24721.98,66.36
2023-06-06 17:00:00,25227.0,26064.4,64.76
2023-06-06 18:00:00,26330.0,27257.97,63.23
2023-06-06 19:00:00,26982.0,27845.35,61.81
2023-06-06 20:00:00,27261.0,28274.68,61.32
2023-06-06 21:00:00,26547.0,27902.63,60.84
2023-06-06 22:00:00,25105.0,26223.21,60.31
2023-06-06 23:00:00,23718.0,24537.8,60.13
2023-06-07 00:00:00,22864.0,23981.58,59.94
2023-06-07 01:00:00,22140.0,23086.67,59.18
2023-06-07 02:00:00,21816.0,22431.15,58.71
2023-06-07 03:00:00,21639.0,22131.44,58.62
2023-06-07 04:00:00,21645.0,22374.88,58.57
2023-06-07 05:00:00,22500.0,23296.38,58.48
2023-06-07 06:00:00,23548.0,24264.44,58.42
2023-06-07 07:00:00,24157.0,24896.51,58.93
2023-06-07 08:00:00,24305.0,24616.05,60.13
2023-06-07 09:00:00,,23832.36,61.2
2023-06-07 10:00:00,24084.0,22925.9,61.92
2023-06-07 11:00:00,23531.0,22203.94,
2023-06-07 12:00:00,23321.0,21679.67,
2023-06-07 13:00:00,22841.0,21910.27,66.78
2023-06-07 14:00:00,22361.0,22379.35,67.05
2023-06-07 15:00:00,22550.0,23384.18,67.24
2023-06-07 16:00:00,23875.0,24781.86,68.18
2023-06-07 17:00:00,24307.0,26270.7,68.0
2023-06-07 18:00:00,25297.0,27594.45,67.06
2023-06-07 19:00:00,26379.0,28278.27,65.48
2023-06-07 20:00:00,27097.0,28715.59,63.37
2023-06-07 21:00:00,26741.0,28380.75,61.5
2023-06-07 22:00:00,25280.0,26749.55,60.58
2023-06-07 23:00:00,23903.0,25018.83,59.61
2023-06-08 00:00:00,22944.0,23419.26,58.87
2023-06-08 01:00:00,22130.0,22513.41,58.05
2023-06-08 02:00:00,21590.0,21908.56,57.54
2023-06-08 03:00:00,21276.0,21680.71,57.16
2023-06-08 04:00:00,21687.0,21984.38,56.8
2023-06-08 05:00:00,22453.0,22853.08,56.79
2023-06-08 06:00:00,23399.0,23933.35,56.5
2023-06-08 07:00:00,24476.0,24565.37,58.6
2023-06-08 08:00:00,24927.0,24136.98,61.36
2023-06-08 09:00:00,24586.0,23163.15,63.68
2023-06-08 10:00:00,23815.0,22234.58,65.26
2023-06-08 11:00:00,22767.0,21475.21,67.17
2023-06-08 12:00:00,22249.0,20903.33,69.21
2023-06-08 13:00:00,21860.0,21002.21,70.38
2023-06-08 14:00:00,21799.0,21568.8,71.71
2023-06-08 15:00:00,22829.0,22559.29,72.27
2023-06-08 16:00:00,23848.0,23859.96,71.78
2023-06-08 17:00:00,25169.0,25546.47,70.56
2023-06-08 18:00:00,26518.0,27227.68,69.01
2023-06-08 19:00:00,27316.0,27923.0,66.67
2023-06-08 20:00:00,27785.0,28351.39,63.57
2023-06-08 21:00:00,27290.0,28000.7,61.93
2023-06-08 22:00:00,25883.0,26435.35,60.91
2023-06-08 23:00:00,24521.0,24723.35,60.44
2023-06-09 00:00:00,23719.0,23719.49,59.54
2023-06-09 01:00:00,23118.0,22758.54,59.22
2023-06-09 02:00:00,22405.0,22090.23,59.07
2023-06-09 03:00:00,22169.0,21812.73,59.13
2023-06-09 04:00:00,22214.0,22055.32,59.07
2023-06-09 05:00:00,22737.0,22933.96,59.32
2023-06-09 06:00:00,23496.0,23808.82,59.65
2023-06-09 07:00:00,24328.0,24393.36,60.22
2023-06-09 08:00:00,25088.0,23811.91,61.2
2023-06-09 09:00:00,25205.0,22826.74,62.2
2023-06-09 10:00:00,24819.0,21962.68,63.0
2023-06-09 11:00:00,23746.0,21285.69,63.86
2023-06-09 12:00:00,23353.0,20976.64,64.89
2023-06-09 13:00:00,23083.0,21451.76,65.91
2023-06-09 14:00:00,23174.0,22256.93,67.19
2023-06-09 15:00:00,23205.0,23399.51,67.93
2023-06-09 16:00:00,23526.0,24734.39,68.67
2023-06-09 17:00:00,24658.0,26330.76,68.65
2023-06-09 18:00:00,26014.0,27703.95,67.24
2023-06-09 19:00:00,26838.0,28270.07,65.34
2023-06-09 20:00:00,27240.0,28612.39,63.27
2023-06-09 21:00:00,26770.0,28331.69,61.59
2023-06-09 22:00:00,25446.0,26899.44,60.96
2023-06-09 23:00:00,24224.0,25220.02,60.64
2023-06-10 00:00:00,23197.0,23780.41,60.1
2023-06-10 01:00:00,22133.0,22707.11,59.77
2023-06-10 02:00:00,21499.0,21912.96,59.56
2023-06-10 03:00:00,21415.0,21467.33,59.99
2023-06-10 04:00:00,21481.0,21389.98,60.03
2023-06-10 05:00:00,21252.0,21468.93,60.35
2023-06-10 06:00:00,21386.0,21401.45,60.58
2023-06-10 07:00:00,22043.0,21330.64,60.98
2023-06-10 08:00:00,22812.0,20933.1,61.36
2023-06-10 09:00:00,22891.0,20218.98,62.33
2023-06-10 10:00:00,22155.0,19314.56,63.63
2023-06-10 11:00:00,21487.0,18440.91,64.44
2023-06-10 12:00:00,20808.0,18092.73,65.71
2023-06-10 13:00:00,20404.0,18360.38,67.03
2023-06-10 14:00:00,20520.0,19189.2,67.15
2023-06-10 15:00:00,21062.0,20494.79,67.93
2023-06-10 16:00:00,21906.0,22144.36,67.24
2023-06-10 17:00:00,23031.0,24311.58,66.49
2023-06-10 18:00:00,24158.0,26102.12,65.07
2023-06-10 19:00:00,25110.0,26767.31,64.0
2023-06-10 20:00:00,25575.0,27260.66,63.01
2023-06-10 21:00:00,25077.0,27176.25,62.15
2023-06-10 22:00:00,23899.0,25924.79,61.66
2023-06-10 23:00:00,22775.0,24515.75,61.48
2023-06-11 00:00:00,21884.0,22749.04,61.05
2023-06-11 01:00:00,21041.0,21750.6,60.85
2023-06-11 02:00:00,20309.0,21077.44,60.64
2023-06-11 03:00:00,19972.0,20693.2,60.21
2023-06-11 04:00:00,20062.0,20516.59,59.97
2023-06-11 05:00:00,20178.0,20445.19,59.81
2023-06-11 06:00:00,20421.0,20128.66,59.41
2023-06-11 07:00:00,20758.0,20075.86,59.77
2023-06-11 08:00:00,20974.0,19952.59,60.75
2023-06-11 09:00:00,20297.0,19640.88,62.38
2023-06-11 10:00:00,20135.0,19235.09,64.44
2023-06-11 11:00:00,19719.0,18771.76,65.23
2023-06-11 12:00:00,19157.0,18490.54,65.5
2023-06-11 13:00:00,18942.0,18635.3,65.59
2023-06-11 14:00:00,19622.0,19265.72,66.11
2023-06-11 15:00:00,20788.0,20391.31,66.51
2023-06-11 16:00:00,22026.0,21709.3,65.64
2023-06-11 17:00:00,23064.0,23525.27,65.19
2023-06-11 18:00:00,23975.0,25260.09,64.06
2023-06-11 19:00:00,24836.0,26168.82,63.54
2023-06-11 20:00:00,25242.0,26656.51,62.64
2023-06-11 21:00:00,24863.0,26497.51,61.66
2023-06-11 22:00:00,23542.0,25138.56,61.56
2023-06-11 23:00:00,22374.0,23636.93,61.27
2023-06-12 00:00:00,21820.0,22344.38,60.96
2023-06-12 01:00:00,21107.0,21571.71,60.89
2023-06-12 02:00:00,20767.0,21082.74,60.78
2023-06-12 03:00:00,20666.0,20920.05,60.66
2023-06-12 04:00:00,21092.0,21359.58,60.58
2023-06-12 05:00:00,22106.0,22341.6,60.31
2023-06-12 06:00:00,23211.0,23600.58,60.4
2023-06-12 07:00:00,24051.0,24562.2,61.07
2023-06-12 08:00:00,23836.0,24779.71,61.47
2023-06-12 09:00:00,23566.0,24448.49,63.09
2023-06-12 10:00:00,23710.0,23869.6,66.02
2023-06-12 11:00:00,23920.0,23133.27,66.76
2023-06-12 12:00:00,23639.0,22443.17,67.14
2023-06-12 13:00:00,23071.0,22300.97,67.28
2023-06-12 14:00:00,22957.0,22613.3,68.0
2023-06-12 15:00:00,23273.0,23378.37,67.8
2023-06-12 16:00:00,23924.0,24457.55,67.48
2023-06-12 17:00:00,25159.0,25694.03,67.39
2023-06-12 18:00:00,26327.0,27126.01,67.19
2023-06-12 19:00:00,27103.0,27844.4,65.68
2023-06-12 20:00:00,27455.0,28234.18,63.97
2023-06-12 21:00:00,26916.0,27948.18,62.76
2023-06-12 22:00:00,25389.0,26342.02,61.61
2023-06-12 23:00:00,24109.0,24641.11,61.25
2023-06-13 00:00:00,23006.0,22874.54,60.87
2023-06-13 01:00:00,22086.0,21956.6,60.12
2023-06-13 02:00:00,21530.0,21378.73,59.9
2023-06-13 03:00:00,21358.0,21120.4,60.12
2023-06-13 04:00:00,21622.0,21468.33,60.15
2023-06-13 05:00:00,22513.0,22324.1,60.21
2023-06-13 06:00:00,23676.0,23418.37,60.28
2023-06-13 07:00:00,24782.0,24413.45,60.76
2023-06-13 08:00:00,24946.0,24017.84,62.29
2023-06-13 09:00:00,24982.0,23181.54,63.91
2023-06-13 10:00:00,24868.0,22275.24,66.22
2023-06-13 11:00:00,24484.0,21373.77,67.69
2023-06-13 12:00:00,24126.0,20979.06,68.36
2023-06-13 13:00:00,23590.0,21343.27,69.8
2023-06-13 14:00:00,23081.0,22151.9,70.12
2023-06-13 15:00:00,23640.0,23334.08,70.2
2023-06-13 16:00:00,24605.0,24761.66,70.32
2023-06-13 17:00:00,25874.0,26504.67,69.76
2023-06-13 18:00:00,27442.0,28032.81,68.52
2023-06-13 19:00:00,28339.0,28677.77,66.61
2023-06-13 20:00:00,28593.0,28994.56,63.99
2023-06-13 21:00:00,27878.0,28357.81,62.15
2023-06-13 22:00:00,26262.0,26601.62,60.96
2023-06-13 23:00:00,24809.0,24760.9,60.26
2023-06-14 00:00:00,23707.0,24147.09,59.67
2023-06-14 01:00:00,22752.0,23110.97,59.31
2023-06-14 02:00:00,22025.0,22395.72,58.89
2023-06-14 03:00:00,21878.0,21981.98,58.8
2023-06-14 04:00:00,22230.0,22230.47,58.64
2023-06-14 05:00:00,23046.0,23085.29,58.95
2023-06-14 06:00:00,24228.0,24071.78,59.27
2023-06-14 07:00:00,25690.0,24503.74,60.03
2023-06-14 08:00:00,26067.0,24011.96,61.0
2023-06-14 09:00:00,25814.0,23090.67,62.02
2023-06-14 10:00:00,25453.0,22134.07,62.74
2023-06-14 11:00:00,24938.0,21453.3,62.94
2023-06-14 12:00:00,24286.0,21336.03,63.48
2023-06-14 13:00:00,24221.0,22048.82,64.36
2023-06-14 14:00:00,24499.0,23344.93,65.39
2023-06-14 15:00:00,25642.0,25019.05,65.79
2023-06-14 16:00:00,26737.0,26488.22,65.41
2023-06-14 17:00:00,27654.0,28063.49,65.48
2023-06-14 18:00:00,28754.0,29583.74,65.61
2023-06-14 19:00:00,29643.0,30067.18,64.71
2023-06-14 20:00:00,29797.0,30212.39,63.34
2023-06-14 21:00:00,28811.0,29640.95,62.49
2023-06-14 22:00:00,27127.0,27736.03,62.1
2023-06-14 23:00:00,25588.0,25893.89,61.9
2023-06-15 00:00:00,24396.0,24211.66,61.9
2023-06-15 01:00:00,23490.0,23155.87,61.66
2023-06-15 02:00:00,22870.0,22415.09,61.63
2023-06-15 03:00:00,22534.0,22051.23,61.34
2023-06-15 04:00:00,22766.0,22276.84,61.12
2023-06-15 05:00:00,23550.0,23107.95,60.84
2023-06-15 06:00:00,24562.0,24073.65,60.8
2023-06-15 07:00:00,25605.0,24603.11,60.78
2023-06-15 08:00:00,25730.0,24240.64,61.11
2023-06-15 09:00:00,25982.0,23535.99,62.06
2023-06-15 10:00:00,25747.0,22723.27,63.84
2023-06-15 11:00:00,25293.0,22019.49,65.43
2023-06-15 12:00:00,25044.0,21851.25,66.49
2023-06-15 13:00:00,25184.0,22480.83,67.17
2023-06-15 14:00:00,25341.0,23547.83,67.86
2023-06-15 15:00:00,25818.0,24989.16,67.93
2023-06-15 16:00:00,26900.0,26488.0,68.43
2023-06-15 17:00:00,27779.0,28158.38,68.4
2023-06-15 18:00:00,28790.0,29517.16,67.84
2023-06-15 19:00:00,29459.0,29906.23,66.09
2023-06-15 20:00:00,29567.0,30074.26,64.8
2023-06-15 21:00:00,28895.0,29577.09,63.54
2023-06-15 22:00:00,27159.0,27793.86,63.28
2023-06-15 23:00:00,25493.0,25858.88,62.76
2023-06-16 00:00:00,24379.0,24347.54,62.74
2023-06-16 01:00:00,23452.0,23263.89,62.67
2023-06-16 02:00:00,22796.0,22487.53,62.49
2023-06-16 03:00:00,22543.0,22123.85,62.31
2023-06-16 04:00:00,22895.0,22301.32,62.28
2023-06-16 05:00:00,23570.0,23029.82,62.38
2023-06-16 06:00:00,24174.0,23920.55,62.4
2023-06-16 07:00:00,24565.0,24501.58,62.82
2023-06-16 08:00:00,25453.0,24096.07,63.55
2023-06-16 09:00:00,25687.0,23360.57,64.72
2023-06-16 10:00:00,25305.0,22619.34,65.35
2023-06-16 11:00:00,24864.0,22036.57,65.82
2023-06-16 12:00:00,24378.0,21944.56,66.78
2023-06-16 13:00:00,24489.0,22727.07,69.13
2023-06-16 14:00:00,24984.0,23966.2,72.32
2023-06-16 15:00:00,25784.0,25556.68,73.99
2023-06-16 16:00:00,27077.0,27081.52,74.53
2023-06-16 17:00:00,28707.0,28759.55,74.03
2023-06-16 18:00:00,29790.0,29874.9,71.82
2023-06-16 19:00:00,30074.0,29928.9,69.33
2023-06-16 20:00:00,29981.0,29935.99,66.7
2023-06-16 21:00:00,29293.0,29509.99,64.8
2023-06-16 22:00:00,27653.0,27996.55,63.86
2023-06-16 23:00:00,26013.0,26130.64,63.16
2023-06-17 00:00:00,24649.0,25089.12,62.73
2023-06-17 01:00:00,23500.0,23824.11,61.9
2023-06-17 02:00:00,22716.0,22883.17,61.81
2023-06-17 03:00:00,22142.0,22373.97,61.45
2023-06-17 04:00:00,22010.0,22141.35,61.25
2023-06-17 05:00:00,22076.0,22107.56,60.91
2023-06-17 06:00:00,22258.0,21896.32,61.12
2023-06-17 07:00:00,22705.0,21974.77,61.47
2023-06-17 08:00:00,23151.0,21826.67,63.9
2023-06-17 09:00:00,22858.0,21518.29,67.75
2023-06-17 10:00:00,22544.0,21131.54,72.14
2023-06-17 11:00:00,21895.0,20967.29,74.7
2023-06-17 12:00:00,22118.0,21362.9,77.29
2023-06-17 13:00:00,22500.0,22447.17,78.17
2023-06-17 14:00:00,23428.0,23979.35,78.35
2023-06-17 15:00:00,24649.0,25838.44,78.3
2023-06-17 16:00:00,26051.0,27517.83,77.79
2023-06-17 17:00:00,27668.0,29261.96,77.16
2023-06-17 18:00:00,28982.0,30567.88,75.15
2023-06-17 19:00:00,29589.0,30463.41,71.69
2023-06-17 20:00:00,29472.0,30200.5,68.05
2023-06-17 21:00:00,28552.0,29731.82,65.23
2023-06-17 22:00:00,26940.0,28080.44,64.09
2023-06-17 23:00:00,25424.0,26198.88,63.37
2023-06-18 00:00:00,24171.0,24072.52,62.82
2023-06-18 01:00:00,23068.0,22880.57,62.69
2023-06-18 02:00:00,22228.0,21939.05,62.67
2023-06-18 03:00:00,21621.0,21358.2,62.4
2023-06-18 04:00:00,21253.0,21069.26,62.4
2023-06-18 05:00:00,21089.0,20892.59,62.2
2023-06-18 06:00:00,21022.0,20431.91,62.22
2023-06-18 07:00:00,21643.0,20175.07,62.28
2023-06-18 08:00:00,21908.0,19839.31,62.8
2023-06-18 09:00:00,21699.0,19344.17,63.03
2023-06-18 10:00:00,21500.0,18677.32,63.82
2023-06-18 11:00:00,21047.0,18226.56,65.08
2023-06-18 12:00:00,20326.0,18274.37,67.84
2023-06-18 13:00:00,20068.0,18960.21,70.79
2023-06-18 14:00:00,20448.0,20158.22,72.09
2023-06-18 15:00:00,21238.0,21729.34,72.88
2023-06-18 16:00:00,22520.0,23581.99,73.24
2023-06-18 17:00:00,24295.0,25647.12,71.46
2023-06-18 18:00:00,25715.0,27328.22,70.05
2023-06-18 19:00:00,26627.0,27783.74,67.26
2023-06-18 20:00:00,26823.0,27859.54,64.76
2023-06-18 21:00:00,26366.0,27620.45,63.16
2023-06-18 22:00:00,24974.0,26039.23,62.38
2023-06-18 23:00:00,23543.0,24292.77,62.29
2023-06-19 00:00:00,22719.0,22749.67,62.26
2023-06-19 01:00:00,21954.0,21872.6,62.51
2023-06-19 02:00:00,21266.0,21308.65,62.4
2023-06-19 03:00:00,21112.0,21073.24,62.33
2023-06-19 04:00:00,21484.0,21453.69,61.97
2023-06-19 05:00:00,22238.0,22325.36,62.01
2023-06-19 06:00:00,23116.0,23298.64,61.72
2023-06-19 07:00:00,24041.0,24126.88,61.84
2023-06-19 08:00:00,24444.0,23926.38,62.71
2023-06-19 09:00:00,23985.0,23197.25,63.1
2023-06-19 10:00:00,23455.0,22177.03,64.36
2023-06-19 11:00:00,22382.0,21242.3,64.9
2023-06-19 12:00:00,21653.0,20660.31,66.27
2023-06-19 13:00:00,21522.0,20820.77,69.08
2023-06-19 14:00:00,21547.0,21546.88,70.75
2023-06-19 15:00:00,22134.0,22773.92,71.67
2023-06-19 16:00:00,23602.0,24018.5,72.23
2023-06-19 17:00:00,25185.0,25818.72,71.04
2023-06-19 18:00:00,26663.0,27583.74,68.27
2023-06-19 19:00:00,27487.0,28262.97,67.06
2023-06-19 20:00:00,28085.0,28436.71,65.5
2023-06-19 21:00:00,27496.0,28036.45,63.95
2023-06-19 22:00:00,25879.0,26411.02,62.91
2023-06-19 23:00:00,24380.0,24682.05,61.43
2023-06-20 00:00:00,23355.0,23492.9,60.76
2023-06-20 01:00:00,22463.0,22549.09,60.03
2023-06-20 02:00:00,22037.0,21916.35,59.36
2023-06-20 03:00:00,21799.0,21681.12,58.84
2023-06-20 04:00:00,21897.0,21979.11,59.31
2023-06-20 05:00:00,22709.0,22796.12,59.61
2023-06-20 06:00:00,23390.0,23840.88,59.36
2023-06-20 07:00:00,23676.0,24341.27,60.98
2023-06-20 08:00:00,23333.0,23661.93,64.22
2023-06-20 09:00:00,22920.0,22493.03,66.74
2023-06-20 10:00:00,22307.0,21112.79,69.96
2023-06-20 11:00:00,21845.0,20174.44,71.89
2023-06-20 12:00:00,21898.0,19852.66,74.1
2023-06-20 13:00:00,22018.0,20322.34,74.89
2023-06-20 14:00:00,22442.0,21329.07,75.25
2023-06-20 15:00:00,23095.0,22782.05,75.67
2023-06-20 16:00:00,24197.0,24545.92,75.04
2023-06-20 17:00:00,25707.0,26521.59,73.8
2023-06-20 18:00:00,27118.0,27996.4,72.7
2023-06-20 19:00:00,27938.0,28649.35,70.7
2023-06-20 20:00:00,28337.0,28945.44,68.05
2023-06-20 21:00:00,27760.0,28605.55,65.43
2023-06-20 22:00:00,25998.0,26918.21,64.02
2023-06-20 23:00:00,24316.0,25154.6,62.94
2023-06-21 00:00:00,23221.0,23727.11,61.79
2023-06-21 01:00:00,22265.0,22714.3,61.02
2023-06-21 02:00:00,21686.0,22025.52,60.31
2023-06-21 03:00:00,21448.0,21801.23,59.45
2023-06-21 04:00:00,21890.0,22144.87,59.29
2023-06-21 05:00:00,22720.0,22944.81,59.11
2023-06-21 06:00:00,23636.0,23892.28,59.67
2023-06-21 07:00:00,24254.0,24383.28,60.55
2023-06-21 08:00:00,24123.0,23705.21,65.34
2023-06-21 09:00:00,23445.0,22689.79,68.25
2023-06-21 10:00:00,22918.0,21625.93,71.67
2023-06-21 11:00:00,22586.0,21008.01,73.65
2023-06-21 12:00:00,22630.0,20990.47,75.22
2023-06-21 13:00:00,22510.0,21820.2,75.88
2023-06-21 14:00:00,22737.0,23175.65,76.78
2023-06-21 15:00:00,23520.0,24893.48,76.96
2023-06-21 16:00:00,24791.0,26592.3,76.39
2023-06-21 17:00:00,26436.0,28558.36,75.47
2023-06-21 18:00:00,27912.0,29852.47,74.17
2023-06-21 19:00:00,28526.0,30155.78,72.03
2023-06-21 20:00:00,28693.0,30154.71,68.72
2023-06-21 21:00:00,28023.0,29720.04,65.84
2023-06-21 22:00:00,26313.0,27845.31,64.27
2023-06-21 23:00:00,24718.0,25871.69,62.94
2023-06-22 00:00:00,23624.0,24159.28,61.79
2023-06-22 01:00:00,22669.0,23146.6,61.09
2023-06-22 02:00:00,21986.0,22497.61,60.17
2023-06-22 03:00:00,21768.0,22215.29,59.13
2023-06-22 04:00:00,22060.0,22442.61,58.59
2023-06-22 05:00:00,22811.0,23117.79,58.01
2023-06-22 06:00:00,23725.0,24084.81,57.74
2023-06-22 07:00:00,24262.0,24694.13,59.34
2023-06-22 08:00:00,24728.0,24119.43,60.85
2023-06-22 09:00:00,24707.0,23137.14,62.44
2023-06-22 10:00:00,23913.0,22074.0,65.16
2023-06-22 11:00:00,23055.0,21186.54,67.28
2023-06-22 12:00:00,22606.0,20923.19,69.76
2023-06-22 13:00:00,22446.0,21443.16,71.46
2023-06-22 14:00:00,22352.0,22538.21,72.05
2023-06-22 15:00:00,22985.0,24096.18,71.71
2023-06-22 16:00:00,24209.0,25633.37,70.79
2023-06-22 17:00:00,25263.0,27360.45,69.58
2023-06-22 18:00:00,26170.0,28741.41,68.23
2023-06-22 19:00:00,26971.0,29232.35,66.25
2023-06-22 20:00:00,27663.0,29359.46,63.23
2023-06-22 21:00:00,27125.0,28997.63,61.07
2023-06-22 22:00:00,25739.0,27314.3,59.77
2023-06-22 23:00:00,24240.0,25530.38,58.73
2023-06-23 00:00:00,23392.0,23881.98,58.3
2023-06-23 01:00:00,22754.0,22865.75,57.22
2023-06-23 02:00:00,22380.0,22188.52,56.59
2023-06-23 03:00:00,21687.0,21920.61,56.48
2023-06-23 04:00:00,21877.0,22200.97,57.0
2023-06-23 05:00:00,22557.0,22948.62,57.07
2023-06-23 06:00:00,23163.0,23778.08,57.52
2023-06-23 07:00:00,23630.0,24340.91,58.62
2023-06-23 08:00:00,24035.0,23828.97,61.02
2023-06-23 09:00:00,23661.0,22805.87,63.16
2023-06-23 10:00:00,23270.0,21529.94,65.64
2023-06-23 11:00:00,22381.0,20520.43,68.22
2023-06-23 12:00:00,21370.0,19970.12,70.29
2023-06-23 13:00:00,21066.0,20194.6,72.34
2023-06-23 14:00:00,21107.0,21008.08,73.09
2023-06-23 15:00:00,22158.0,22376.74,73.49
2023-06-23 16:00:00,23606.0,23865.77,73.45
2023-06-23 17:00:00,25109.0,25476.23,72.09
2023-06-23 18:00:00,26206.0,26917.84,70.16
2023-06-23 19:00:00,26894.0,27497.02,68.29
2023-06-23 20:00:00,27305.0,27832.8,65.07
2023-06-23 21:00:00,26872.0,27752.06,62.98
2023-06-23 22:00:00,25554.0,26552.93,61.63
2023-06-23 23:00:00,24193.0,25017.3,60.84
2023-06-24 00:00:00,23192.0,23508.75,59.95
2023-06-24 01:00:00,22201.0,22411.35,58.8
2023-06-24 02:00:00,21542.0,21701.88,58.73
2023-06-24 03:00:00,21111.0,21250.52,58.46
2023-06-24 04:00:00,20978.0,21150.64,57.67
2023-06-24 05:00:00,21040.0,21110.16,57.27
2023-06-24 06:00:00,21037.0,20882.36,56.88
2023-06-24 07:00:00,21572.0,20804.54,58.14
2023-06-24 08:00:00,22091.0,20524.18,61.81
2023-06-24 09:00:00,21391.0,19680.06,64.85
2023-06-24 10:00:00,20712.0,18546.69,68.67
2023-06-24 11:00:00,19899.0,17566.57,70.43
2023-06-24 12:00:00,19363.0,17201.13,72.18
